id,name,is_closed,rating,review_count,address1,zip_code,latitude,longitude,price,phone,hotdogs,sandwiches,pizza,tradamerican,burgers,mexican,grocery,breakfast_brunch,coffee,chinese,italian,newamerican,chicken_wings,delis,bars,salad,seafood,bbq,bakeries,sushi
hemlock-bluffs-nature-preserve-cary,hemlock bluffs nature preserve,FALSE,4,11,2616 Kildaire Farm Rd,27518,35.7234802,-78.7828827,"NA",19193875980,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
carrabbas-italian-grill-apex-6,carrabba's italian grill,FALSE,3.5,35,1201 Haddon Hall Dr,27502,35.74240215,-78.87161136,$$,19193876336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
sushi-iwa-apex,sushi iwa,FALSE,4,178,2026 Creekside Landing Dr,27502,35.7462385,-78.88449753,$$,19193877022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
chilis-apex,chili's,FALSE,3,17,1120 Beaver Creek Commons Dr,27502,35.74628,-78.8745,$$,19193877701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lees-garden-chinese-restaurant-apex,lee's garden chinese restaurant,FALSE,3,39,5470 Apex Peakway,27502,35.7382089,-78.8657698,$,19193877709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
brothers-of-new-york-pizza-cary,brothers of new york pizza,FALSE,4,33,3450 Kildaire Farm Rd,27518,35.7044891,-78.794754,$,19193877711,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
little-caesars-cary,little caesars,FALSE,5,1,3420 Ten Ten Rd,27518,35.70274986,-78.79304644,$,19193877960,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
brueprint-brewing-company-apex,brueprint brewing company,FALSE,4,26,1229 Perry Rd,27502,35.71226282,-78.85184648,$,19193878075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ihop-apex,ihop,FALSE,3,22,1150 Beaver Creek Commons Dr,27502,35.7467613,-78.8765411,$,19193878147,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
taste-of-china-apex,taste of china,FALSE,3,13,8753 Holly Springs Rd,27539,35.6932356,-78.7743719,$,19193878181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
wendys-apex-2,wendy's,FALSE,2.5,6,1900 Lake Pine Rd,27502,35.742012,-78.8233719,$,19193878640,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cary-nail-and-day-spa-cary,cary nail & day spa,FALSE,4,14,3434 Kildaire Farm Rd,27518,35.7059517,-78.7956314,$$,19193878747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
marcos-pizza-apex,marco's pizza,FALSE,3.5,12,1015 Davis Drive,27523,35.75382745,-78.84835274,$,19193878820,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
panda-garden-holly-springs,panda garden,FALSE,2.5,14,5429 Sunset Lake Rd,27540,35.6603381,-78.7923455,$,19193878878,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
china-wok-cary,china wok,FALSE,1.5,7,2753 NC Hwy 55 W,27519,35.7859354,-78.8711849,"NA",19193879599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
salem-street-pub-apex,salem street pub,FALSE,4,151,113 N Salem St,27502,35.73125,-78.8515199,$$,19193879992,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
the-bristol-morrisville,the bristol,FALSE,2,3,3016 Bristol Creek Dr,27560,35.8085976,-78.8225098,"NA",19193880100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
bradford-apartments-and-townhomes-cary,bradford luxury apartments & townhomes,FALSE,3.5,4,21035 Bradford Green Sq,27519,35.2830009,-80.6528778,"NA",19193880303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sheetz-morrisville-3,sheetz,FALSE,3.5,3,1019 Morrisville Pkwy,27560,35.80824305,-78.82218093,$$,19193880394,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hibachi-china-buffet-cary,hibachi china buffet,FALSE,2.5,99,111 Shannon Oaks Cir,27511,35.7599602,-78.7839279,$$,19193881686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
red-dragon-chinese-restaurant-morrisville,red dragon chinese restaurant,FALSE,3,57,4051 Davis Dr,27560,35.83463369,-78.85732767,$$,19193881836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jersey-mikes-subs-cary-8,jersey mike's subs,FALSE,4,10,7177 O Kelly Chapel Road,27519,35.8447113,-78.8929214,$,19193882200,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
smallcakes-cary-cary,smallcakes cary,FALSE,4,34,1132 Parkside Main St,27519,35.84854779,-78.88913673,$$,19193882253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
earth-fare-cary-morrisville-morrisville,earth fare cary - morrisville,FALSE,3.5,29,951 Morrisville Pkwy,27560,35.809742,-78.8175964,$$,19193882389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
paisans-italian-restaurant-cary,paisan's italian restaurant,FALSE,3.5,82,1275 NW Maynard Rd,27513,35.7858305,-78.8116365,$$,19193883033,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
pit-stop-cary,pit stop,FALSE,5,4,121 SW Maynard Rd,27511,35.77102,-78.784,"NA",19193883118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
penn-station-east-coast-subs-morrisville,penn station east coast subs,FALSE,3.5,25,1013 Market Center Dr,27560,35.806703,-78.816562,$,19193883368,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tibetan-himalayan-gift-shop-cary,tibetan himalayan gift shop,FALSE,4.5,17,746 E Chatham St,27511,35.7906799,-78.7670135,$$,19193883373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ruckus-pizza-pasta-and-spirits-morrisville,"ruckus pizza, pasta & spirits",FALSE,3.5,168,1101 Market Ctr Dr,27560,35.80762594,-78.81460549,$$,19193883500,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
korean-garden-cary,korean garden,FALSE,3,43,748 E Chatham St,27511,35.79157,-78.76514,$$,19193883615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
elixir-coffee-cary-3,elixir coffee,FALSE,4,25,2000 Boulderstone Way,27519,35.79157,-78.84859,$,19193883783,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
georginas-pizzeria-and-restaurant-morrisville,georgina's pizzeria & restaurant,FALSE,3.5,89,3536 Davis Dr,27560,35.81761658,-78.84541632,$$,19193883820,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hendrick-buick-gmc-cadillac-cary,hendrick buick gmc cadillac,FALSE,3,24,115 Team Hendrick Way,27511,35.73536572,-78.81797791,"NA",19193884755,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hyatt-house-raleigh-durham-airport-morrisville,hyatt house raleigh durham airport,FALSE,4,28,10962 Chapel Hill Road,27560,35.8551102,-78.8405533,$$,19193885355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
taipei-101-cary,taipei 101,FALSE,3.5,122,121 E Chatham St,27511,35.7874908,-78.7805939,$$,19193885885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
starbucks-knightdale,starbucks,FALSE,2,12,1000 Shoppes At Midway Dr,27545,35.79669771,-78.51163694,$$,19193886100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
target-knightdale,target,FALSE,3.5,20,1000 Shoppes At Midway Dr,27545,35.79850146,-78.50938407,$$,19193886101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
la-madeleine-country-french-cafe-cary,la madeleine country french cafe,FALSE,3,45,1115 Walnut St,27511,35.7704889,-78.7616417,$$,19193887282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
chuys-cary,chuy's,FALSE,3,64,1035 Parkside Main St,27519,35.8462578,-78.8870977,$$,19193887455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
patrick-janes-gourmet-pizza-bar-and-bistro-cary,patrick jane's gourmet pizza bar & bistro,FALSE,3.5,150,The Shoppes of Kildaire,27511,35.7597237,-78.7830811,$$,19193888001,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
la-shish-cary,la shish,FALSE,4.5,159,908 NE Maynard Rd,27513,35.80038462,-78.768394,$$,19193888330,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
super-wok-cary,super wok,FALSE,3.5,123,Chatham Square,27511,35.78998,-78.76427,$$,19193888338,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dohertys-irish-pub-and-restaurant-cary,doherty's irish pub & restaurant,FALSE,4,214,1979 High House Rd,27519,35.7885668,-78.8480648,$$,19193889930,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
red-bowl-asian-bistro-cary,red bowl asian bistro,FALSE,3.5,69,2020 Boulderstone Way,27519,35.79090876,-78.84891987,$$,19193889977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
peggy-houser-weichert-realtors-triangle-homes-cary,"peggy houser - weichert realtors, triangle homes",FALSE,5,1,1408 Boulderstone Way,27519,35.7927818,-78.8473969,"NA",19193890936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dj-jay-productions-raleigh,dj jay productions,FALSE,5,1,,27616,35.86624,-78.54967,"NA",19193909051,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
don-beto-el-poblano-raleigh,don beto el poblano,FALSE,5,2,2305 Capital Blvd,27604,35.81091378,-78.61250885,"NA",19193950925,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
johnson-family-barbeque-durham,johnson family barbeque,FALSE,4.5,67,5021 A Wake Forest Hwy,27703,35.97706,-78.79339,$,19193975693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
adams-custom-carpentry-wake-forest,adam's custom carpentry,FALSE,5,1,6404 Austin Creek Dr,27587,35.95776,-78.48017,"NA",19193988610,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
raleigh-raw-raleigh,raleigh raw,FALSE,4.5,51,7 W Hargett St,27601,35.77818992,-78.63955754,$$,19194000944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
phoxpress-raleigh,phoxpress,FALSE,4,54,7841 Alexander Pl,27617,35.9135494,-78.7794469,$,19194004100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
brew-cary-4,brew,FALSE,4,26,The Cary Theater,27511,35.78710341,-78.78056884,$,19194005473,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
raleigh-brewing-company-raleigh,raleigh brewing company,FALSE,4,117,3709 Neil St,27607,35.7929612,-78.6861083,$,19194009086,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hong-kong-durham,hong kong,FALSE,3.5,28,4711 Hope Valley Rd,27707,35.9209213,-78.9564209,$,19194011972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
guglhupf-bakery-and-patisserie-durham,guglhupf bakery & patisserie,FALSE,4,666,2706 Durham-Chapel Hill Blvd,27707,35.97448168,-78.93233673,$$,19194012600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
sake-bomb-durham-2,sake bomb,FALSE,4,208,4215 University Dr,27707,35.96386859,-78.95823245,$$,19194014488,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
el-cuscatleco-cary-4,el cuscatleco,FALSE,4,9,1383 SE Maynard Rd,27511,35.78877,-78.76448,"NA",19194015245,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
li-mings-global-mart-durham-2,li ming's global mart,FALSE,4,125,3400 Westgate Dr,27707,35.966191,-78.963047,$,19194015850,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
mi-per̼-durham,mi per̼,FALSE,4,74,4015 University Dr,27707,35.9648899,-78.95685,$$,19194016432,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
kanki-japanese-house-of-steaks-and-sushi-durham-2,kanki japanese house of steaks & sushi,FALSE,3.5,88,3504 Mount Moriah Rd,27707,35.950809,-78.994882,$$,19194016908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
empower-personalized-fitness-durham,empower personalized fitness,FALSE,5,1,3211 Shannon Rd,27707,35.96464,-78.95466,$$,19194018024,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
intrex-computers-durham,intrex computers,FALSE,3,6,1125 W NC 54 Hwy,27707,35.9192047,-78.9589081,$,19194019595,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
la-quinta-inn-and-suites-durham-chapel-hill-durham,la quinta inn & suites durham chapel hill,FALSE,3.5,18,4414 Durham Chapel Hill Blvd,27707,35.964987,-78.972342,$$,19194019660,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nantucket-grill-chapel-hill-chapel-hill,nantucket grill - chapel hill,FALSE,3.5,111,5925 Farrington Rd,27517,35.91274,-78.98402,$$,19194020077,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
the-original-q-shack-durham,the original q shack,FALSE,4,424,2510 University Drive,27707,35.97462249,-78.92438173,$,19194024227,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
harris-teeter-durham-2,harris teeter,FALSE,4,16,1125 W NC Hwy 54,27707,35.9178194,-78.95871841,$$,19194030794,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
china-buffet-durham-3,china buffet,FALSE,3.5,63,3720 Mayfair St,27707,35.96898589,-78.95175317,$,19194037878,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
good-taste-zebulon,good taste,FALSE,4,5,532 W Gannon Ave,27597,35.8206407,-78.3254502,"NA",19194041218,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hillbillies-zebulon,hillbillies,FALSE,4,35,1206 N Arendell Ave,27597,35.83741,-78.3229065,$,19194042212,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sheetz-zebulon,sheetz,FALSE,3.5,9,1406 N Arendell Ave,27597,35.83963,-78.32477,$,19194042347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
waffle-house-zebulon-2,waffle house,FALSE,3.5,5,102 Pearces Rd,27597,35.83922,-78.32386,$,19194044600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
pilot-lions-club-zebulon,pilot lions club,FALSE,5,1,50 Pilot Bypass,27597,35.88905,-78.26681,"NA",19194044906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
slice-of-new-york-pizza-raleigh,slice of new york pizza,FALSE,3.5,47,8301 Brier Creek Pkwy,27617,35.908529,-78.784807,$,19194051301,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hyatt-place-raleigh-durham-airport-morrisville,hyatt place raleigh-durham airport,FALSE,3.5,32,200 Airgate Dr,27560,35.8645515,-78.8144684,$$,19194052400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
caribou-coffee-raleigh-2,caribou coffee,FALSE,4.5,46,8201 Brier Creek Pkwy,27617,35.908886,-78.784497,$,19194052802,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ruby-tuesday-durham,ruby tuesday,FALSE,3,24,210 Nc Highway 54,27713,35.91143206,-78.93858627,$$,19194054118,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
chilis-raleigh-8,chili's,FALSE,3,42,8341 Brier Creek Pkwy,27617,35.90773,-78.78491,$$,19194057100,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
tamarind-raleigh,tamarind,FALSE,3.5,32,8531 Brier Creek Pkwy,27617,35.9053758,-78.7859165,$,19194063473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
crossfit-brave-cary,crossfit brave,FALSE,5,8,215 Hillsboro St,27513,35.7884541,-78.7846378,"NA",19194078348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
paint-savvy-durham,paint savvy,FALSE,4.5,3,,27705,36.016978,-78.949628,"NA",19194087771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
d-burritos-raleigh,d'burritos,FALSE,3.5,15,7476  Nc Hwy  42W,27603,35.5918632,-78.6182012,$,19194104691,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
deli-icious-raleigh,deli-icious,FALSE,4,24,1100 Paine Ct,27609,35.83921,-78.62132,$,19194108849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
